act_id,Act_Name,Date_Birth,BPlace,Img,WikiLink
535, Lee Se Young,None,None,//upload.wikimedia.org/wikipedia/commons/thumb/b/b2/Lee_Se-young_for_Marie_Claire_Korea_on_080322_%282%29.jpg/250px-Lee_Se-young_for_Marie_Claire_Korea_on_080322_%282%29.jpg,https://en.wikipedia.org/wiki/Lee_Se-young
536, Ahn Bo Hyun,None,None,//upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Ahn_Bo-hyun_220719.jpg/220px-Ahn_Bo-hyun_220719.jpg,https://en.wikipedia.org/wiki/Ahn_Bo-hyun
537, Nam Gyu Ri,None,None,//upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Translation_to_english_arrow.svg/50px-Translation_to_english_arrow.svg.png,https://en.wikipedia.org/wiki/Nam_Gyu-ri
538, Kang Seung Yoon,None,None,//upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Kang_Seung-yoon_for_Marie_Claire_Korea_210702.png/270px-Kang_Seung-yoon_for_Marie_Claire_Korea_210702.png,https://en.wikipedia.org/wiki/Kang_Seung-yoon
539, Jo Dong In,None,None,None,None
540,Park Gyu Young,None,None,//upload.wikimedia.org/wikipedia/commons/thumb/4/41/Park_Kyu-young_2019%282%29.png/220px-Park_Kyu-young_2019%282%29.png,https://en.wikipedia.org/wiki/Park_Gyu-young
541, Kim Min Jae,None,None,//upload.wikimedia.org/wikipedia/en/thumb/5/5f/Disambig_gray.svg/30px-Disambig_gray.svg.png,https://en.wikipedia.org/wiki/Kim_Min-jae
542, Kwon Yool,None,None,None,None
543, Hwang Hee,None,None,//upload.wikimedia.org/wikipedia/commons/thumb/3/3a/190718_%ED%99%A9%ED%9D%AC.jpg/220px-190718_%ED%99%A9%ED%9D%AC.jpg,https://en.wikipedia.org/wiki/Hwang_Hee
544, Yeonwoo,None,None,//upload.wikimedia.org/wikipedia/commons/thumb/a/a5/180105_%EB%AE%A4%EC%A7%81%EB%B1%85%ED%81%AC_%EB%AF%B8%EB%8B%88%ED%8C%AC%EB%AF%B8%ED%8C%85_%282%29.jpg/250px-180105_%EB%AE%A4%EC%A7%81%EB%B1%85%ED%81%AC_%EB%AF%B8%EB%8B%88%ED%8C%AC%EB%AF%B8%ED%8C%85_%282%29.jpg,https://en.wikipedia.org/wiki/Yeonwoo
545, Park Sang Myun,None,None,//upload.wikimedia.org/wikipedia/en/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/10px-OOjs_UI_icon_edit-ltr-progressive.svg.png,https://en.wikipedia.org/wiki/Park_Sang-myun
546,Kim Go Eun,None,None,//upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Text_document_with_red_question_mark.svg/40px-Text_document_with_red_question_mark.svg.png,https://en.wikipedia.org/wiki/Kim_Go-eun
547, Ahn Bo Hyun,None,None,//upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Ahn_Bo-hyun_220719.jpg/220px-Ahn_Bo-hyun_220719.jpg,https://en.wikipedia.org/wiki/Ahn_Bo-hyun
548, Park Ji Hyun,None,None,//upload.wikimedia.org/wikipedia/en/thumb/5/5f/Disambig_gray.svg/30px-Disambig_gray.svg.png,https://en.wikipedia.org/wiki/Park_Ji-hyun
549, Lee Yoo Bi,None,None,None,None
550, Joo Jong Hyuk,None,None,//upload.wikimedia.org/wikipedia/en/thumb/5/5f/Disambig_gray.svg/30px-Disambig_gray.svg.png,https://en.wikipedia.org/wiki/Joo_Jong-hyuk
551, Park Jin Young,None,None,//upload.wikimedia.org/wikipedia/commons/thumb/7/75/Park_Jin-young_%28Founder_of_JYP_Entertainment%29_in_February_2011_from_acrofan.jpg/220px-Park_Jin-young_%28Founder_of_JYP_Entertainment%29_in_February_2011_from_acrofan.jpg,https://en.wikipedia.org/wiki/Park_Jin-young
552,Song Joong Ki,None,None,//upload.wikimedia.org/wikipedia/commons/thumb/1/13/Song_Joong-ki_at_Style_Icon_Asia_2016.jpg/220px-Song_Joong-ki_at_Style_Icon_Asia_2016.jpg,https://en.wikipedia.org/wiki/Song_Joong-ki
553, Kim Ji Won,None,None,//upload.wikimedia.org/wikipedia/en/thumb/5/5f/Disambig_gray.svg/30px-Disambig_gray.svg.png,https://en.wikipedia.org/wiki/Kim_Ji-won
554, Jang Dong Gun,None,None,//upload.wikimedia.org/wikipedia/commons/thumb/9/94/190528_%EC%9E%A5%EB%8F%99%EA%B1%B4.jpg/280px-190528_%EC%9E%A5%EB%8F%99%EA%B1%B4.jpg,https://en.wikipedia.org/wiki/Jang_Dong-gun
555, Kim Ok Bin,None,None,//upload.wikimedia.org/wikipedia/commons/thumb/c/c4/170530_%EC%98%81%ED%99%94_%27%EC%95%85%EB%85%80%27_%EC%96%B8%EB%A1%A0%EC%8B%9C%EC%82%AC%ED%9A%8C_%EA%B9%80%EC%98%A5%EB%B9%88.jpg/220px-170530_%EC%98%81%ED%99%94_%27%EC%95%85%EB%85%80%27_%EC%96%B8%EB%A1%A0%EC%8B%9C%EC%82%AC%ED%9A%8C_%EA%B9%80%EC%98%A5%EB%B9%88.jpg,https://en.wikipedia.org/wiki/Kim_Ok-bin
556, Kim Eui Sung,None,None,//upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Translation_to_english_arrow.svg/50px-Translation_to_english_arrow.svg.png,https://en.wikipedia.org/wiki/Kim_Eui-sung
557, Lee Do Kyung,None,None,None,None
558,Park Hee Soon ,None,None,//upload.wikimedia.org/wikipedia/commons/thumb/b/b2/Park_Hee_Soon_at_SBS_Radio_in_2019.jpg/220px-Park_Hee_Soon_at_SBS_Radio_in_2019.jpg,https://en.wikipedia.org/wiki/Park_Hee-soon
559, Choo Ja Hyun,None,None,//upload.wikimedia.org/wikipedia/commons/thumb/d/db/Choo_Ja-hyun_2022.png/220px-Choo_Ja-hyun_2022.png,https://en.wikipedia.org/wiki/Choo_Ja-hyun
560, Oh Man Suk,None,None,None,None
561, Cho Yeo Jung,None,None,None,None
562, Nam  Da Reum ,None,None,//upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Nam_Da-reum_November_2018.jpg/220px-Nam_Da-reum_November_2018.jpg,https://en.wikipedia.org/wiki/Nam_Da-reum
563, Kim Hwan Hee,None,None,//upload.wikimedia.org/wikipedia/commons/thumb/d/de/%EC%98%81%ED%99%94_%27%EC%97%AC%EC%A4%91%EC%83%9DA%27_%EC%96%B8%EB%A1%A0%EC%8B%9C%EC%82%AC%ED%9A%8C_%EA%B9%80%ED%99%98%ED%9D%AC.jpg/220px-%EC%98%81%ED%99%94_%27%EC%97%AC%EC%A4%91%EC%83%9DA%27_%EC%96%B8%EB%A1%A0%EC%8B%9C%EC%82%AC%ED%9A%8C_%EA%B9%80%ED%99%98%ED%9D%AC.jpg,https://en.wikipedia.org/wiki/Kim_Hwan-hee
564,Park Min Young,None,None,//upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Park_Minyoung_2022_4.png/220px-Park_Minyoung_2022_4.png,https://en.wikipedia.org/wiki/Park_Min-young
565, Park Seo Joon,None,None,//upload.wikimedia.org/wikipedia/commons/thumb/9/9d/20211203_Park_Seo-joon_%EB%B0%95%EC%84%9C%EC%A4%80_Photoshoot_for_Marie_Claire_Korea_%284%29.jpg/220px-20211203_Park_Seo-joon_%EB%B0%95%EC%84%9C%EC%A4%80_Photoshoot_for_Marie_Claire_Korea_%284%29.jpg,https://en.wikipedia.org/wiki/Park_Seo-joon
566, Lee Tae Hwan,None,None,//upload.wikimedia.org/wikipedia/commons/thumb/e/e1/200103_%EC%9D%B4%ED%83%9C%ED%99%98.jpg/220px-200103_%EC%9D%B4%ED%83%9C%ED%99%98.jpg,https://en.wikipedia.org/wiki/Lee_Tae-hwan
567, Pyo Ye Jin,None,None,//upload.wikimedia.org/wikipedia/commons/thumb/1/1d/190417_%ED%91%9C%EC%98%88%EC%A7%84.jpg/250px-190417_%ED%91%9C%EC%98%88%EC%A7%84.jpg,https://en.wikipedia.org/wiki/Pyo_Ye-jin
568, Kim Hye Ok,None,None,//upload.wikimedia.org/wikipedia/commons/thumb/4/4c/190425_%EA%B9%80%ED%98%9C%EC%98%A5.jpg/220px-190425_%EA%B9%80%ED%98%9C%EC%98%A5.jpg,https://en.wikipedia.org/wiki/Kim_Hye-ok
569, Kim Byung Ok,None,None,//upload.wikimedia.org/wikipedia/commons/thumb/8/87/%EA%B9%80%EB%B3%91%EC%98%A5_Kim_Byeong-ok_20161208.png/220px-%EA%B9%80%EB%B3%91%EC%98%A5_Kim_Byeong-ok_20161208.png,https://en.wikipedia.org/wiki/Kim_Byung-ok
570,Lee Seung Gi,None,None,//upload.wikimedia.org/wikipedia/commons/thumb/3/31/LeeSeungGi4.jpg/250px-LeeSeungGi4.jpg,https://en.wikipedia.org/wiki/Lee_Seung-gi
571, Bae Suzy,None,None,//upload.wikimedia.org/wikipedia/commons/thumb/9/97/180503_%EC%88%98%EC%A7%80_01.jpg/250px-180503_%EC%88%98%EC%A7%80_01.jpg,https://en.wikipedia.org/wiki/Bae_Suzy
572, Shin Sung Rok,None,None,//upload.wikimedia.org/wikipedia/commons/thumb/1/16/190603_%EC%8B%A0%EC%84%B1%EB%A1%9D.jpg/220px-190603_%EC%8B%A0%EC%84%B1%EB%A1%9D.jpg,https://en.wikipedia.org/wiki/Shin_Sung-rok
573, Baek  Yoon Shik,None,None,None,None
574, Moon Sung Geun,None,None,//upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Moon_Seung_Guen.jpg/220px-Moon_Seung_Guen.jpg,https://en.wikipedia.org/wiki/Moon_Sung-geun
575, Kim Min Jong,None,None,//upload.wikimedia.org/wikipedia/en/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/10px-OOjs_UI_icon_edit-ltr-progressive.svg.png,https://en.wikipedia.org/wiki/Kim_Min-jong
576,Ji Sung,None,None,//upload.wikimedia.org/wikipedia/commons/thumb/7/7d/180212_%EC%A7%80%EC%84%B1.png/220px-180212_%EC%A7%80%EC%84%B1.png,https://en.wikipedia.org/wiki/Ji_Sung
577, Lee Se Young,None,None,//upload.wikimedia.org/wikipedia/commons/thumb/b/b2/Lee_Se-young_for_Marie_Claire_Korea_on_080322_%282%29.jpg/250px-Lee_Se-young_for_Marie_Claire_Korea_on_080322_%282%29.jpg,https://en.wikipedia.org/wiki/Lee_Se-young
578, Lee Kyu Hyung,None,None,//upload.wikimedia.org/wikipedia/commons/thumb/3/37/2016.10.14_%ED%8C%AC%EB%A0%88%ED%84%B0_%EC%BB%A4%ED%8A%BC%EC%BD%9C_%EC%9D%B4%EA%B7%9C%ED%98%95.jpg/220px-2016.10.14_%ED%8C%AC%EB%A0%88%ED%84%B0_%EC%BB%A4%ED%8A%BC%EC%BD%9C_%EC%9D%B4%EA%B7%9C%ED%98%95.jpg,https://en.wikipedia.org/wiki/Lee_Kyu-hyung
579, Hwang Hee,None,None,//upload.wikimedia.org/wikipedia/commons/thumb/3/3a/190718_%ED%99%A9%ED%9D%AC.jpg/220px-190718_%ED%99%A9%ED%9D%AC.jpg,https://en.wikipedia.org/wiki/Hwang_Hee
580, Jung Min Ah,None,None,//upload.wikimedia.org/wikipedia/commons/thumb/9/93/190718_%EC%A0%95%EB%AF%BC%EC%95%84_%281%29.jpg/220px-190718_%EC%A0%95%EB%AF%BC%EC%95%84_%281%29.jpg,https://en.wikipedia.org/wiki/Jung_Min-ah
581, Kwon Hwa Woon,None,None,//en.wikipedia.org/wiki/Special:CentralAutoLogin/start?type=1x1,https://en.wikipedia.org/wiki/Kwon_Hwa-woon
582,Gong Hyo Jin,None,None,//upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Gong_Hyo_Jin_%28Sep_2016%29.png/220px-Gong_Hyo_Jin_%28Sep_2016%29.png,https://en.wikipedia.org/wiki/Gong_Hyo-jin
583, Kang Ha Neul,None,None,//upload.wikimedia.org/wikipedia/commons/thumb/8/88/170807_%EA%B0%95%ED%95%98%EB%8A%98_%28cropped%29.jpg/220px-170807_%EA%B0%95%ED%95%98%EB%8A%98_%28cropped%29.jpg,https://en.wikipedia.org/wiki/Kang_Ha-neul
584, Kim Ji Suk,None,None,//upload.wikimedia.org/wikipedia/en/thumb/5/5f/Disambig_gray.svg/30px-Disambig_gray.svg.png,https://en.wikipedia.org/wiki/Kim_Ji-suk
585, Son Dam Bi,None,None,//upload.wikimedia.org/wikipedia/en/thumb/b/b4/Ambox_important.svg/40px-Ambox_important.svg.png,https://en.wikipedia.org/wiki/Son_Dam-bi
586, Oh Jung Se,None,None,//upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Oh_Jeong-se_2020.jpg/220px-Oh_Jeong-se_2020.jpg,https://en.wikipedia.org/wiki/Oh_Jung-se
587, Yeom Hye Ran,None,None,//upload.wikimedia.org/wikipedia/commons/thumb/3/35/Yeom_Hye-ran_%EC%97%BC%ED%98%9C%EB%9E%80_2019.png/220px-Yeom_Hye-ran_%EC%97%BC%ED%98%9C%EB%9E%80_2019.png,https://en.wikipedia.org/wiki/Yeom_Hye-ran
588,Jung So Min,None,None,//upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Jung_So-min_at_JIMFF_2022.png/250px-Jung_So-min_at_JIMFF_2022.png,https://en.wikipedia.org/wiki/Jung_So-min
589, Lee Min Ki,None,None,//upload.wikimedia.org/wikipedia/commons/thumb/8/88/20210301_Lee_Min-ki_%EC%9D%B4%EB%AF%BC%EA%B8%B0_Pop_Quiz_by_Marie_Claire_Korea_%281%29.jpg/220px-20210301_Lee_Min-ki_%EC%9D%B4%EB%AF%BC%EA%B8%B0_Pop_Quiz_by_Marie_Claire_Korea_%281%29.jpg,https://en.wikipedia.org/wiki/Lee_Min-ki
590, Esom,None,None,//upload.wikimedia.org/wikipedia/commons/thumb/5/58/Esom.2019.jpg/220px-Esom.2019.jpg,https://en.wikipedia.org/wiki/Esom
591, Park Byung Eun,None,None,//upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Park_Byung-eun_2021.jpg/220px-Park_Byung-eun_2021.jpg,https://en.wikipedia.org/wiki/Park_Byung-eun
592, Kim Ga Eun,None,None,//upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Kim_Ga-eun_in_Feb_2019.png/220px-Kim_Ga-eun_in_Feb_2019.png,https://en.wikipedia.org/wiki/Kim_Ga-eun
593, Kim Min Seok,None,None,//upload.wikimedia.org/wikipedia/en/thumb/5/5f/Disambig_gray.svg/30px-Disambig_gray.svg.png,https://en.wikipedia.org/wiki/Kim_Min-seok
594,Park Seo Joon,None,None,//upload.wikimedia.org/wikipedia/commons/thumb/9/9d/20211203_Park_Seo-joon_%EB%B0%95%EC%84%9C%EC%A4%80_Photoshoot_for_Marie_Claire_Korea_%284%29.jpg/220px-20211203_Park_Seo-joon_%EB%B0%95%EC%84%9C%EC%A4%80_Photoshoot_for_Marie_Claire_Korea_%284%29.jpg,https://en.wikipedia.org/wiki/Park_Seo-joon
595, Kim Ji Won,None,None,//upload.wikimedia.org/wikipedia/en/thumb/5/5f/Disambig_gray.svg/30px-Disambig_gray.svg.png,https://en.wikipedia.org/wiki/Kim_Ji-won
596, Ahn Jae Hong,None,None,//upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Translation_to_english_arrow.svg/50px-Translation_to_english_arrow.svg.png,https://en.wikipedia.org/wiki/Ahn_Jae-hong
597, Song  Ha Yoon,None,None,//upload.wikimedia.org/wikipedia/commons/thumb/1/1b/Soong_Ha-yoon_in_2017.jpg/220px-Soong_Ha-yoon_in_2017.jpg,https://en.wikipedia.org/wiki/Song_Ha-yoon
598, Kim Sung Oh,None,None,//upload.wikimedia.org/wikipedia/en/thumb/b/b4/Ambox_important.svg/40px-Ambox_important.svg.png,https://en.wikipedia.org/wiki/Kim_Sung-oh
599, Jin Hee Kyung,None,None,//upload.wikimedia.org/wikipedia/en/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/10px-OOjs_UI_icon_edit-ltr-progressive.svg.png,https://en.wikipedia.org/wiki/Jin_Hee-kyung
